Date,Time,Species,Scientific name,"Size
(cm)",Sex,Status,Tags,Bioregion,SD region,Beach,a,b,biomass_g,biomass_kg
07/06/2024,09:00,Tiger Shark,Galeocerdo cuvier,330,F,Alive,"ID, A",NSW North Coast,Yamba,Angourie Point,0.00724,3.09,438476.821,438.476821
21/06/2024,08:33,Tiger Shark,Galeocerdo cuvier,275,F,Alive,"ID, A",NSW North Coast,Yamba,Angourie Point,0.00724,3.09,249618.3971,249.6183971
21/06/2024,12:24,Tiger Shark,Galeocerdo cuvier,280,NA,Alive,,NSW North Coast,Yamba,Angourie Point,0.00724,3.09,263910.6298,263.9106298
06/08/2023,13:12,White Shark,Carcharodon carcharias,256,F,Alive,"ID, A",NSW North Coast,Yamba,Green Point,0.00871,3.04,182417.9831,182.4179831
23/08/2023,13:49,White Shark,Carcharodon carcharias,243,F,Alive,"ID, A",NSW North Coast,Yamba,Green Point,0.00871,3.04,155690.1822,155.6901822
27/08/2023,08:00,White Shark,Carcharodon carcharias,213,M,Alive,"ID, A",NSW North Coast,Yamba,Green Point,0.00871,3.04,104301.8831,104.3018831
05/09/2023,10:39,White Shark,Carcharodon carcharias,213,F,Alive,"ID, A",NSW North Coast,Yamba,Green Point,0.00871,3.04,104301.8831,104.3018831
10/09/2023,11:19,White Shark,Carcharodon carcharias,211,M,Alive,"ID, A",NSW North Coast,Yamba,Green Point,0.00871,3.04,101353.0492,101.3530492
24/10/2023,08:24,White Shark,Carcharodon carcharias,216,M,Alive,"ID, A",NSW North Coast,Yamba,Green Point,0.00871,3.04,108832.2376,108.8322376
18/11/2023,08:40,Sandbar Whaler,Carcharhinus plumbeus,127,M,Alive,ID,NSW North Coast,Yamba,Green Point,0.00639,3.012,13872.59366,13.87259366
21/11/2023,06:49,Sandbar Whaler,Carcharhinus plumbeus,133,F,Alive,ID,NSW North Coast,Yamba,Green Point,0.00639,3.012,15941.97049,15.94197049
23/11/2023,10:39,Sandbar Whaler,Carcharhinus plumbeus,128,F,Alive,ID,NSW North Coast,Yamba,Green Point,0.00639,3.012,14204.21662,14.20421662
23/02/2024,10:34,Sandbar Whaler,Carcharhinus plumbeus,132,M,Alive,ID,NSW North Coast,Yamba,Green Point,0.00639,3.012,15583.66268,15.58366268
28/05/2024,11:24,Sandbar Whaler,Carcharhinus plumbeus,148,M,Alive,ID,NSW North Coast,Yamba,Green Point,0.00639,3.012,21995.26227,21.99526227
07/07/2023,11:29,White Shark,Carcharodon carcharias,222,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,118285.4148,118.2854148
07/07/2023,15:24,White Shark,Carcharodon carcharias,245,M,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,159618.4361,159.6184361
14/07/2023,09:09,White Shark,Carcharodon carcharias,285,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,252782.2234,252.7822234
27/08/2023,09:09,White Shark,Carcharodon carcharias,300,NA,Alive,,NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,295438.2821,295.4382821
28/09/2023,09:12,White Shark,Carcharodon carcharias,179,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,61473.98534,61.47398534
09/10/2023,15:34,White Shark,Carcharodon carcharias,204,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,91473.19826,91.47319826
15/10/2023,08:43,White Shark,Carcharodon carcharias,183,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,65746.02004,65.74602004
31/10/2023,12:58,White Shark,Carcharodon carcharias,259,M,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,188994.6184,188.9946184
12/11/2023,07:17,White Shark,Carcharodon carcharias,236,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,142452.6865,142.4526865
24/02/2024,10:52,Bull Shark,Carcharhinus leucas,164,M,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.0175,2.84,34134.58107,34.13458107
29/02/2024,10:49,Bull Shark,Carcharhinus leucas,190,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.0175,2.84,51843.97296,51.84397296
24/05/2024,13:54,Common Blacktip,Carcharhinus limbatus,145,M,Alive,ID,NSW North Coast,Yamba,Iluka Beach,0.022941,2.881574,38793.07308,38.79307308
14/08/2023,08:23,White Shark,Carcharodon carcharias,226,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,124884.2903,124.8842903
20/08/2023,08:20,White Shark,Carcharodon carcharias,217,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,110371.1953,110.3711953
31/08/2023,11:38,White Shark,Carcharodon carcharias,270,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,214468.7389,214.4687389
24/09/2023,14:43,Tiger Shark,Galeocerdo cuvier,270,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00724,3.09,235859.0785,235.8590785
01/10/2023,11:52,White Shark,Carcharodon carcharias,223,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,119912.6329,119.9126329
11/10/2023,17:04,White Shark,Carcharodon carcharias,238,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,146154.4707,146.1544707
21/10/2023,12:28,Tiger Shark,Galeocerdo cuvier,203,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00724,3.09,97701.52068,97.70152068
23/10/2023,16:33,White Shark,Carcharodon carcharias,234,M,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,138814.3493,138.8143493
05/11/2023,17:25,White Shark,Carcharodon carcharias,226,F,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,124884.2903,124.8842903
25/11/2023,08:19,Smooth Hammerhead,Sphyrna zygaena,171,F,Alive,ID,NSW North Coast,Yamba,Iluka Beach,0.00417,3.03,24328.44043,24.32844043
04/12/2023,13:42,White Shark,Carcharodon carcharias,230,M,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00871,3.04,131725.7793,131.7257793
08/01/2024,15:59,Common Blacktip,Carcharhinus limbatus,162,M,Alive,ID,NSW North Coast,Yamba,Iluka Beach,0.022941,2.881574,53394.11142,53.39411142
14/04/2024,07:09,Sandbar Whaler,Carcharhinus plumbeus,144,M,Alive,ID,NSW North Coast,Yamba,Iluka Beach,0.00639,3.012,20252.96837,20.25296837
14/04/2024,14:44,Sandbar Whaler,Carcharhinus plumbeus,203,F,Alive,ID,NSW North Coast,Yamba,Iluka Beach,0.00639,3.012,56974.29033,56.97429033
10/05/2024,08:25,Sandbar Whaler,Carcharhinus plumbeus,138,F,Alive,ID,NSW North Coast,Yamba,Iluka Beach,0.00639,3.012,17816.26511,17.81626511
10/05/2024,09:21,Sandbar Whaler,Carcharhinus plumbeus,143,M,Alive,ID,NSW North Coast,Yamba,Iluka Beach,0.00639,3.012,19832.29633,19.83229633
28/06/2024,12:19,Tiger Shark,Galeocerdo cuvier,308,M,Alive,"ID, A",NSW North Coast,Yamba,Iluka Beach,0.00724,3.09,354291.1305,354.2911305
27/08/2023,11:25,White Shark,Carcharodon carcharias,223,F,Alive,"ID, A",NSW North Coast,Yamba,Main Beach,0.00871,3.04,119912.6329,119.9126329
26/09/2023,11:47,White Shark,Carcharodon carcharias,220,F,Alive,"ID, A",NSW North Coast,Yamba,Main Beach,0.00871,3.04,115075.562,115.075562
24/10/2023,07:31,Sandbar Whaler,Carcharhinus plumbeus,122,M,Alive,ID,NSW North Coast,Yamba,Main Beach,0.00639,3.012,12291.83348,12.29183348
14/11/2023,13:30,Greynurse Shark,Carcharias taurus,271,F,Alive,ID,NSW North Coast,Yamba,Main Beach,0.0107,3.03,251930.4886,251.9304886
23/03/2024,15:35,Bull Shark,Carcharhinus leucas,182,M,Alive,"ID, A",NSW North Coast,Yamba,Main Beach,0.0175,2.84,45881.83625,45.88183625
21/06/2024,08:46,Tiger Shark,Galeocerdo cuvier,290,M,Alive,"ID, A",NSW North Coast,Yamba,Main Beach,0.00724,3.09,294136.1338,294.1361338
21/06/2024,09:41,Dusky Whaler,Carcharhinus obscurus,320,F,Alive,ID,NSW North Coast,Yamba,Main Beach,0.00794,3.07,389610.7541,389.6107541
12/07/2023,14:07,Greynurse Shark,Carcharias taurus,270,F,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.0107,3.03,249124.2379,249.1242379
15/07/2023,08:23,White Shark,Carcharodon carcharias,197,M,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,82261.28372,82.26128372
16/07/2023,07:54,White Shark,Carcharodon carcharias,245,M,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,159618.4361,159.6184361
28/07/2023,08:57,White Shark,Carcharodon carcharias,247,F,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,163612.6553,163.6126553
10/08/2023,07:14,White Shark,Carcharodon carcharias,215,M,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,107307.7461,107.3077461
12/08/2023,07:41,White Shark,Carcharodon carcharias,257,F,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,184592.8393,184.5928393
25/08/2023,11:42,White Shark,Carcharodon carcharias,252,M,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,173890.4771,173.8904771
28/08/2023,13:39,White Shark,Carcharodon carcharias,261,F,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,193466.2872,193.4662872
11/09/2023,07:32,White Shark,Carcharodon carcharias,232,M,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,135238.8998,135.2388998
02/10/2023,08:08,White Shark,Carcharodon carcharias,250,NA,Alive,,NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,169728.894,169.728894
05/10/2023,14:14,White Shark,Carcharodon carcharias,232,F,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,135238.8998,135.2388998
10/10/2023,13:39,White Shark,Carcharodon carcharias,218,M,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,111924.6888,111.9246888
16/10/2023,13:43,Sandbar Whaler,Carcharhinus plumbeus,110,F,Dead,,NSW North Coast,Yamba,Pippi Beach,0.00639,3.012,8998.61406,8.99861406
21/10/2023,14:10,Scalloped Hammerhead,Sphyrna lewini,145,F,Dead,,NSW North Coast,Yamba,Pippi Beach,0.003605,3.132793,21282.55757,21.28255757
24/10/2023,08:18,Sandbar Whaler,Carcharhinus plumbeus,117,M,Alive,ID,NSW North Coast,Yamba,Pippi Beach,0.00639,3.012,10836.19156,10.83619156
04/12/2023,08:23,Bronze Whaler,Carcharhinus brachyurus,265,M,Alive,ID,NSW North Coast,Yamba,Pippi Beach,0.00468,3.1,152162.6497,152.1626497
08/12/2023,14:25,Sandbar Whaler,Carcharhinus plumbeus,129,M,Alive,ID,NSW North Coast,Yamba,Pippi Beach,0.00639,3.012,14541.09345,14.54109345
15/12/2023,NA,Tiger Shark,Galeocerdo cuvier,127,M,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00724,3.09,22934.64721,22.93464721
21/12/2023,10:18,White Shark,Carcharodon carcharias,249,M,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,167673.3997,167.6733997
30/12/2023,06:41,Sandbar Whaler,Carcharhinus plumbeus,134,M,Alive,ID,NSW North Coast,Yamba,Pippi Beach,0.00639,3.012,16305.73992,16.30573992
25/01/2024,13:53,Sandbar Whaler,Carcharhinus plumbeus,113,F,Alive,ID,NSW North Coast,Yamba,Pippi Beach,0.00639,3.012,9758.276731,9.758276731
25/01/2024,15:09,Sandbar Whaler,Carcharhinus plumbeus,140,F,Alive,ID,NSW North Coast,Yamba,Pippi Beach,0.00639,3.012,18605.37816,18.60537816
17/02/2024,16:02,Bull Shark,Carcharhinus leucas,185,F,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.0175,2.84,48062.43362,48.06243362
20/02/2024,11:34,Common Blacktip,Carcharhinus limbatus,138,M,Alive,ID,NSW North Coast,Yamba,Pippi Beach,0.022941,2.881574,33638.16399,33.63816399
08/04/2024,07:44,Bull Shark,Carcharhinus leucas,230,NA,Alive,,NSW North Coast,Yamba,Pippi Beach,0.0175,2.84,89195.94334,89.19594334
28/04/2024,07:32,White Shark,Carcharodon carcharias,270,M,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,214468.7389,214.4687389
30/04/2024,11:27,Sandbar Whaler,Carcharhinus plumbeus,124,F,Alive,ID,NSW North Coast,Yamba,Pippi Beach,0.00639,3.012,12908.83275,12.90883275
09/05/2024,12:35,White Shark,Carcharodon carcharias,268,F,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00871,3.04,209675.6166,209.6756166
12/05/2024,08:33,Bull Shark,Carcharhinus leucas,170,F,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.0175,2.84,37801.84399,37.80184399
26/05/2024,13:15,Sandbar Whaler,Carcharhinus plumbeus,110,F,Alive,ID,NSW North Coast,Yamba,Pippi Beach,0.00639,3.012,8998.61406,8.99861406
21/06/2024,08:54,Tiger Shark,Galeocerdo cuvier,278,F,Alive,"ID, A",NSW North Coast,Yamba,Pippi Beach,0.00724,3.09,258129.1109,258.1291109
21/06/2024,08:58,Tiger Shark,Galeocerdo cuvier,300,F,Alive,,NSW North Coast,Yamba,Pippi Beach,0.00724,3.09,326620.3526,326.6203526
29/06/2024,08:44,Sandbar Whaler,Carcharhinus plumbeus,126,F,Alive,ID,NSW North Coast,Yamba,Pippi Beach,0.00639,3.012,13546.18305,13.54618305
09/08/2023,13:12,White Shark,Carcharodon carcharias,232,F,Alive,"ID, A",NSW North Coast,Yamba,Spooky Beach,0.00871,3.04,135238.8998,135.2388998
31/08/2023,14:32,White Shark,Carcharodon carcharias,238,M,Alive,"ID, A",NSW North Coast,Yamba,Spooky Beach,0.00871,3.04,146154.4707,146.1544707
09/10/2023,09:54,Dusky Whaler,Carcharhinus obscurus,165,M,Alive,ID,NSW North Coast,Yamba,Spooky Beach,0.00794,3.07,50991.3149,50.9913149
27/11/2023,13:21,White Shark,Carcharodon carcharias,234,F,Alive,"ID, A",NSW North Coast,Yamba,Spooky Beach,0.00871,3.04,138814.3493,138.8143493
09/01/2024,16:12,Bull Shark,Carcharhinus leucas,246,F,Alive,"ID, A",NSW North Coast,Yamba,Spooky Beach,0.0175,2.84,107967.6759,107.9676759
21/06/2024,09:22,Tiger Shark,Galeocerdo cuvier,330,F,Alive,"ID, A",NSW North Coast,Yamba,Spooky Beach,0.00724,3.09,438476.821,438.476821
